"id","country","geolocation","level","adm1","location","disastertype","continent"
17590,"Paraguay","-24.232922, -55.221208",1,"canindeyu","canindeyu","storm","Americas"
17591,"Paraguay","-25.208244, -56.955872",1,"igfugao","cordilelra","storm","Americas"
17592,"Paraguay","-25.208244, -56.955872",1,"kalinga","cordilelra","storm","Americas"
17593,"Paraguay","-25.208244, -56.955872",1,"moutain","cordilelra","storm","Americas"
17594,"Paraguay","-26.770551, -57.896163",1,"neembucu","neembucu","storm","Americas"
17595,"Paraguay","-25.616293, -57.151478",1,"paraguari","paraguari","storm","Americas"
17596,"Paraguay","-24.175607, -56.632638",1,"san pedro","san pedro","storm","Americas"
17597,"Paraguay","-27.386680, -56.966337",2,"misiones","ayolas","flood","Americas"
17598,"Paraguay","-25.505903, -54.638834",2,"alto parana","ciudad del este","flood","Americas"
17599,"Paraguay","-27.340016, -55.863869",1,"itapua","encarnacion","flood","Americas"
17600,"Paraguay","-26.770551, -57.896163",1,"neembucu","neembucu","flood","Americas"
17601,"Paraguay","-26.841593, -55.762471",1,"itapua","itapua","storm","Americas"
17602,"Paraguay","-21.812316, -59.085780",1,"alto paraguay","puerto casado","flood","Americas"
17603,"Paraguay","-21.964210, -61.286820",1,"boqueron","mcal estigarribia","flood","Americas"
17604,"Paraguay","-23.399850, -57.432360",1,"concepcion","concepcion department","flood","Americas"
17605,"Paraguay","-23.617568, -58.685944",1,"presidente hayes","presidente hayes","flood","Americas"
17606,"Paraguay","-27.312980, -55.890190",2,"itapua","maria auxiliadora","flood","Americas"
17607,"Paraguay","-27.340016, -55.863869",1,"itapua","encarnacion","storm","Americas"
17608,"Paraguay","-25.200890, -57.532008",2,"central","mariano roque alonso","storm","Americas"
17609,"Paraguay","-26.770551, -57.896163",1,"neembucu","neembucu","storm","Americas"
17610,"Paraguay","-25.503236, -54.625976",1,"alto parana","alta parana","flood","Americas"
17611,"Paraguay","-27.386680, -56.966337",2,"misiones","ayolas","flood","Americas"
17612,"Paraguay","-26.841593, -55.762471",1,"itapua","itapua","flood","Americas"
17613,"Paraguay","-26.770551, -57.896163",1,"neembucu","neembucu","flood","Americas"
17614,"Philippines","17.085200, 121.033220",1,"cordillera","cordillera","storm","Asia"
17615,"Paraguay","-25.394800, -54.953705",1,"alto parana","alto parana","storm","Americas"
17616,"Paraguay","-22.879084, -56.062327",1,"amambay","amambay","storm","Americas"
17617,"Paraguay","-25.208244, -56.955872",1,"apayo","cordillera","storm","Americas"
17618,"Paraguay","-25.208244, -56.955872",1,"benguet","cordillera","storm","Americas"
17619,"Paraguay","-25.477679, -56.015031",1,"caaguazu","caaguazu","storm","Americas"
17620,"Paraguay","-25.546748, -57.498666",1,"central","central","storm","Americas"
17621,"Paraguay","-25.208244, -56.955872",1,"igfugao","cordillera","storm","Americas"
17622,"Paraguay","-25.208244, -56.955872",1,"kalinga","cordillera","storm","Americas"
17623,"Paraguay","-25.208244, -56.955872",1,"moutain","cordillera","storm","Americas"
17624,"Paraguay","-25.300000, -57.630000",1,"asuncion","asuncion","flood","Americas"
17625,"Peru","-16.398890, -71.535000",1,"arequipa","arequipa","earthquake","Americas"
17626,"Peru","-6.032513, -76.972221",2,"san martin","moyobamba","earthquake","Americas"
17627,"Peru","-12.065130, -75.204860",2,"junin","huancayo","earthquake","Americas"
17628,"Peru","-9.088623, -78.574715",3,"ancash","chimbote","earthquake","Americas"
17629,"Peru","-5.195269, -80.626942",1,"piura","piura","earthquake","Americas"
17630,"Peru","-3.568336, -80.453620",1,"tumbes","tumbes","earthquake","Americas"
17631,"Peru","-12.043180, -77.028240",1,"lima","lima area","earthquake","Americas"
17632,"Peru","-5.069440, -78.054793",1,"amazonas","amazonas province","flood","Americas"
17633,"Peru","-13.522640, -71.967340",1,"cusco","cuzco city","flood","Americas"
17634,"Peru","-7.034263, -76.715017",1,"san martin","san martin","flood","Americas"
17635,"Peru","-16.398890, -71.535000",1,"arequipa","arequipa","earthquake","Americas"
17636,"Peru","-13.160010, -74.223890",1,"ayacucho","ayacucho","earthquake","Americas"
17637,"Peru","-13.160010, -74.223890",1,"ayacucho","ayacucho area","earthquake","Americas"
17638,"Peru","-13.160010, -74.223890",1,"ayacucho","ayacucho","earthquake","Americas"
17639,"Peru","-12.787485, -74.973037",1,"huancavelica","huancavelica","earthquake","Americas"
17640,"Peru","-13.522640, -71.967340",1,"cusco","cuzco","flood","Americas"
17641,"Peru","-6.756663, -76.901466",2,"san martin","huallaga","flood","Americas"
17642,"Peru","-12.065130, -75.204860",2,"junin","huancayo","earthquake","Americas"
17643,"Peru","-12.962218, -76.141392",3,"lima","lunahuana","earthquake","Americas"
17644,"Peru","-9.088623, -78.574715",3,"ancash","chimbote","earthquake","Americas"
17645,"Peru","-9.088623, -78.574715",3,"ancash","chimbote area","earthquake","Americas"
17646,"Peru","-10.070715, -78.153561",2,"ancash","huarmey area","earthquake","Americas"
17647,"Peru","-9.088623, -78.574715",3,"ancash","chimbote","earthquake","Americas"
17648,"Peru","-8.379150, -74.553870",2,"ucayali","pucallpa","earthquake","Americas"
17649,"Peru","-13.522640, -71.967340",1,"cusco","cuzco","earthquake","Americas"
17650,"Peru","-11.935007, -76.697229",1,"lima","chosica","flood","Americas"
17651,"Peru","-13.000000, -72.250000",1,"cusco","cuzco province","flood","Americas"
17652,"Peru","-16.398890, -71.535000",1,"arequipa","arequipa","flood","Americas"
17653,"Peru","-14.416670, -72.000000",2,"cusco","chumbivilcas province","flood","Americas"
17654,"Peru","-5.069440, -78.054793",1,"amazonas","amazonas","earthquake","Americas"
17655,"Peru","-6.032513, -76.972221",2,"san martin","moyoyamba","earthquake","Americas"
17656,"Peru","-12.065130, -75.204860",2,"junin","huancayo","flood","Americas"
17657,"Peru","-12.043180, -77.028240",1,"lima","highlands","flood","Americas"
17658,"Peru","-13.480320, -74.166170",2,"ayacucho","mayobamba","earthquake","Americas"
17659,"Peru","-6.062326, -77.167523",2,"san martin","rioja","earthquake","Americas"
17660,"Peru","-14.061004, -72.622586",2,"apurimac","grau","flood","Americas"
17661,"Peru","-7.034263, -76.715017",1,"san martin","san martin","flood","Americas"
17662,"Peru","-5.069440, -78.054793",1,"amazonas","amazonas","flood","Americas"
17663,"Peru","-12.017900, -76.904320",1,"lima","lima region","earthquake","Americas"
17664,"Peru","-14.028136, -72.975380",1,"apurimac","apurimac","flood","Americas"
17665,"Peru","-16.398890, -71.535000",1,"arequipa","arequipa","flood","Americas"
17666,"Peru","-13.160010, -74.223890",1,"ayacucho","ayacucho","flood","Americas"
17667,"Peru","-8.379150, -74.553870",2,"ucayali","pucallpa","flood","Americas"
17668,"Peru","-13.522640, -71.967340",1,"cusco","cuzco","flood","Americas"
17669,"Peru","-12.787485, -74.973037",1,"huancavelica","huancavelica","flood","Americas"
17670,"Peru","-12.065130, -75.204860",2,"junin","huancayo","flood","Americas"
17671,"Peru","-9.926933, -76.242219",1,"huanuco","huanuco","flood","Americas"
17672,"Peru","-3.749151, -73.259436",3,"loreto","iquitos","flood","Americas"
17673,"Peru","-12.043180, -77.028240",1,"lima","lima","flood","Americas"
17674,"Peru","-11.980644, -70.534716",1,"madre de dios","madre de dios","flood","Americas"
17675,"Peru","-10.681099, -76.255271",1,"pasco","cerro de pasco","flood","Americas"
17676,"Peru","-15.839150, -70.029170",1,"puno","puno","flood","Americas"
17677,"Peru","-7.034263, -76.715017",1,"san martin","san martin","flood","Americas"
17678,"Peru","-8.111840, -79.028675",2,"la libertad","trujillo","flood","Americas"
17679,"Peru","-15.688855, -73.963605",2,"arequipa","caraveli","earthquake","Americas"
17680,"Peru","-12.787485, -74.973037",1,"huancavelica","huancavelica","earthquake","Americas"
17681,"Peru","-14.616476, -74.346007",2,"ayacucho","lucanas","earthquake","Americas"
17682,"Peru","-5.069440, -78.054793",1,"amazonas","amazonas","storm","Americas"
17683,"Peru","-13.160010, -74.223890",1,"ayacucho","ayacucho","storm","Americas"
17684,"Peru","-7.157217, -78.518058",1,"cajamarca","cajamarca","storm","Americas"
17685,"Peru","-13.519275, -71.976756",1,"cusco","cusco","storm","Americas"
17686,"Peru","-9.926933, -76.242219",1,"huanuco","huanuco","storm","Americas"
17687,"Peru","-14.069997, -75.725281",1,"ica","ica","storm","Americas"
17688,"Peru","-11.535385, -74.885777",1,"junin","junin","storm","Americas"
17689,"Peru","-11.948833, -77.047504",1,"la libertad","la libertad","storm","Americas"
17690,"Peru","-6.701665, -79.906665",1,"lambayeque","lambayeque","storm","Americas"
17691,"Peru","-12.043180, -77.028240",1,"lima","lima","storm","Americas"
17692,"Peru","-4.119763, -74.426237",1,"loreto","loreto","storm","Americas"
17693,"Peru","-5.195269, -80.626942",1,"piura","piura","storm","Americas"
17694,"Peru","-7.034263, -76.715017",1,"san martin","san martin","storm","Americas"
17695,"Peru","-3.568336, -80.453620",1,"tumbes","tumbes","storm","Americas"
17696,"Peru","-4.119763, -74.426237",1,"loreto","loreto","flood","Americas"
17697,"Peru","-16.398865, -71.536969",1,"arequipa","arequipa area","earthquake","Americas"
17698,"Peru","-3.749151, -73.259436",3,"loreto","iquitos","flood","Americas"
17699,"Peru","-13.583477, -74.352241",3,"ayacucho","chuschi area","earthquake","Americas"
17700,"Peru","-13.000000, -74.750000",2,"huancavelica","angaraes province","flood","Americas"
17701,"Peru","-16.398890, -71.535000",1,"arequipa","arequipa","flood","Americas"
17702,"Peru","-14.069997, -75.725281",1,"ica","ica","flood","Americas"
17703,"Peru","-12.043180, -77.028240",1,"lima","lima","flood","Americas"
17704,"Peru","-17.194434, -70.934444",1,"moquegua","moquegua","flood","Americas"
17705,"Peru","-18.013659, -70.252691",1,"tacna","tacna","flood","Americas"
17706,"Peru","-11.248585, -74.635846",2,"junin","satipo","flood","Americas"
17707,"Peru","-16.398890, -71.535000",1,"arequipa","arequipa","earthquake","Americas"
17708,"Peru","-13.160010, -74.223890",1,"ayacucho","ayacucho","earthquake","Americas"
17709,"Peru","-17.194434, -70.934444",1,"moquegua","moquegua","earthquake","Americas"
17710,"Peru","-18.013659, -70.252691",1,"tacna","tacna","earthquake","Americas"
17711,"Peru","-14.437636, -72.737494",2,"apurimac","antabamba","earthquake","Americas"
17712,"Peru","-14.673324, -72.022488",3,"arequipa","cayarani","earthquake","Americas"
17713,"Peru","-5.069440, -78.054793",1,"amazonas","amazonas","flood","Americas"
17714,"Peru","-8.793022, -75.438085",2,"ucayali","padre abad province","flood","Americas"
17715,"Peru","-14.028136, -72.975380",1,"apurimac","apurimac","flood","Americas"
17716,"Peru","-7.157217, -78.518058",1,"cajamarca","cajamarca","flood","Americas"
17717,"Peru","-13.519275, -71.976756",1,"cusco","cusco","flood","Americas"
17718,"Peru","-12.787485, -74.973037",1,"huancavelica","huancavelica","flood","Americas"
17719,"Peru","-9.926933, -76.242219",1,"huanuco","huanuco","flood","Americas"
17720,"Peru","-11.535385, -74.885777",1,"junin","junin","flood","Americas"
17721,"Peru","-11.948833, -77.047504",1,"la libertad","la libertad","flood","Americas"
17722,"Peru","-6.701665, -79.906665",1,"lambayeque","lambayeque","flood","Americas"
17723,"Peru","-11.980644, -70.534716",1,"madre de dios","madre de dios","flood","Americas"
17724,"Peru","-17.194434, -70.934444",1,"moquegua","moquegua","flood","Americas"
17725,"Peru","-16.479445, -72.634139",3,"arequipa","nicolas de pierola","flood","Americas"
17726,"Peru","-5.195269, -80.626942",1,"piura","piura","flood","Americas"
17727,"Peru","-15.839150, -70.029170",1,"puno","puno","flood","Americas"
17728,"Peru","-3.568336, -80.453620",1,"tumbes","tumbes","flood","Americas"
17729,"Peru","-15.839150, -70.029170",1,"puno","puno","flood","Americas"
17730,"Peru","-3.498756, -80.273339",2,"tumbes","zarumilla","flood","Americas"
17731,"Peru","-11.248585, -74.635846",2,"junin","satipo","flood","Americas"
17732,"Peru","-14.028136, -72.975380",1,"apurimac","apurimac","flood","Americas"
17733,"Peru","-16.398890, -71.535000",1,"arequipa","arequipa","flood","Americas"
17734,"Peru","-13.160010, -74.223890",1,"ayacucho","ayacucho","flood","Americas"
17735,"Peru","-13.519275, -71.976756",1,"cusco","cusco","flood","Americas"
17736,"Peru","-12.787485, -74.973037",1,"huancavelica","huancavelica","flood","Americas"
17737,"Peru","-14.069997, -75.725281",1,"ica","ica","flood","Americas"
17738,"Peru","-11.980644, -70.534716",1,"madre de dios","madre de dios","flood","Americas"
17739,"Peru","-9.619969, -73.433565",1,"ucayali","ucayali","flood","Americas"
17740,"Peru","-14.028136, -72.975380",1,"apurimac","apurimac","flood","Americas"
17741,"Peru","-13.519275, -71.976756",1,"cusco","cusco","flood","Americas"
17742,"Peru","-9.926933, -76.242219",1,"huanuco","huanuco","flood","Americas"
17743,"Peru","-11.980644, -70.534716",1,"madre de dios","madre de dios","flood","Americas"
17744,"Peru","-5.636736, -78.532314",2,"amazonas","bagua","flood","Americas"
17745,"Peru","-7.000000, -76.833330",1,"san martin","san martin department","flood","Americas"
17746,"Peru","-8.484093, -77.585135",2,"ancash","sihuas","flood","Americas"
17747,"Peru","-17.169775, -71.796085",3,"arequipa","punta de bombon","earthquake","Americas"
17748,"Peru","-13.519275, -71.976756",1,"cusco","cusco","flood","Americas"
17749,"Peru","-12.787485, -74.973037",1,"huancavelica","huancavelica","flood","Americas"
17750,"Peru","-9.926933, -76.242219",1,"huanuco","huanuco","flood","Americas"
17751,"Peru","-11.535385, -74.885777",1,"junin","junin","flood","Americas"
17752,"Peru","-11.948833, -77.047504",1,"la libertad","la libertad","flood","Americas"
17753,"Peru","-10.399380, -75.300954",1,"pasco","pasco","flood","Americas"
17754,"Peru","-7.000000, -76.833330",1,"san martin","san martin departments","flood","Americas"
17755,"Peru","-9.619969, -73.433565",1,"ucayali","ucayali","flood","Americas"
17756,"Peru","-13.076111, -76.386382",2,"lima","san vicente de canete","earthquake","Americas"
17757,"Peru","-5.069440, -78.054793",1,"amazonas","amazonas","flood","Americas"
17758,"Peru","-14.028136, -72.975380",1,"apurimac","apurimac","flood","Americas"
17759,"Peru","-16.398890, -71.535000",1,"arequipa","arequipa","flood","Americas"
17760,"Peru","-13.160010, -74.223890",1,"ayacucho","ayacucho","flood","Americas"
17761,"Peru","-7.157217, -78.518058",1,"cajamarca","cajamarca","flood","Americas"
17762,"Peru","-12.787485, -74.973037",1,"huancavelica","huancavelica","flood","Americas"
17763,"Peru","-9.926933, -76.242219",1,"huanuco","huanuco","flood","Americas"
17764,"Peru","-14.069997, -75.725281",1,"ica","ica","flood","Americas"
17765,"Peru","-6.701665, -79.906665",1,"lambayeque","lambayeque","flood","Americas"
17766,"Peru","-11.854118, -77.037884",1,"lima","carabayllo","flood","Americas"
17767,"Peru","-4.119763, -74.426237",1,"loreto","loreto","flood","Americas"
17768,"Peru","-11.980644, -70.534716",1,"madre de dios","madre de dios","flood","Americas"
17769,"Peru","-17.194434, -70.934444",1,"moquegua","moquegua","flood","Americas"
17770,"Peru","-10.399380, -75.300954",1,"pasco","pasco","flood","Americas"
17771,"Peru","-5.195269, -80.626942",1,"piura","piura","flood","Americas"
17772,"Peru","-7.034263, -76.715017",1,"san martin","san martin","flood","Americas"
17773,"Peru","-18.013659, -70.252691",1,"tacna","tacna","flood","Americas"
17774,"Peru","-11.416498, -75.685641",2,"junin","tarma","flood","Americas"
17775,"Peru","-3.568336, -80.453620",1,"tumbes","tumbes","flood","Americas"
17776,"Peru","-8.083110, -79.041224",3,"la libertad","la esperanza","flood","Americas"
17777,"Peru","-5.069440, -78.054793",1,"amazonas","amazonas","flood","Americas"
17778,"Peru","-9.750000, -73.500000",1,"ucayali","ucayali department","flood","Americas"
17779,"Peru","-13.076111, -76.386382",2,"lima","san vicente de canete","earthquake","Americas"
17780,"Peru","-14.069997, -75.725281",1,"ica","ica","earthquake","Americas"
17781,"Peru","-12.794265, -76.362529",2,"lima","canete","earthquake","Americas"
17782,"Peru","-16.398890, -71.535000",1,"arequipa","arequipa","flood","Americas"
17783,"Peru","-13.519275, -71.976756",1,"cusco","cusco","flood","Americas"
17784,"Peru","-12.787485, -74.973037",1,"huancavelica","huancavelica","flood","Americas"
17785,"Peru","-9.926933, -76.242219",1,"huanuco","huanuco","flood","Americas"
17786,"Peru","-4.119763, -74.426237",1,"loreto","loreto","flood","Americas"
17787,"Peru","-10.399380, -75.300954",1,"pasco","pasco","flood","Americas"
17788,"Peru","-16.398890, -71.535000",1,"arequipa","arequipa","earthquake","Americas"
17789,"Peru","-13.160010, -74.223890",1,"ayacucho","ayacucho","earthquake","Americas"
17790,"Peru","-14.069997, -75.725281",1,"ica","ica","earthquake","Americas"
17791,"Peru","-9.051881, -76.038029",2,"huanuco","leoncio prado","flood","Americas"
17792,"Peru","-13.519275, -71.976756",1,"cusco","cusco","flood","Americas"
17793,"Peru","-12.787485, -74.973037",1,"huancavelica","huancavelica","flood","Americas"
17794,"Peru","-14.028136, -72.975380",1,"apurimac","apurimac","flood","Americas"
17795,"Peru","-13.522640, -71.967340",1,"cusco","cuzco","flood","Americas"
17796,"Peru","-10.399380, -75.300954",1,"pasco","pasco","flood","Americas"
17797,"Peru","-15.839150, -70.029170",1,"puno","puno","flood","Americas"
17798,"Peru","-13.535483, -71.967221",2,"cusco","paruro-cuzco","earthquake","Americas"
17799,"Peru","-13.809176, -73.756681",3,"ayacucho","belen","flood","Americas"
17800,"Peru","-9.619969, -73.433565",1,"ucayali","ucayali","flood","Americas"
17801,"Philippines","14.582259, 120.974804",1,"metropolitan manila","manila","storm","Asia"
17802,"Philippines","14.119416, 122.949903",1,"camarines norte","bicol region","storm","Asia"
17803,"Philippines","13.702394, 123.265277",1,"camarines sur","bicol region","storm","Asia"
17804,"Philippines","13.583760, 124.230663",1,"catanduanes","bicol region","storm","Asia"
17805,"Philippines","12.985127, 124.009303",1,"sorsogon","bicol region","storm","Asia"
17806,"Philippines","14.341760, 121.066020",1,"laguna","south luzon","storm","Asia"
17807,"Philippines","14.341760, 121.066020",1,"laguna","south luzon","storm","Asia"
17808,"Philippines","14.119416, 122.949903",1,"camarines norte","bicol region","storm","Asia"
17809,"Philippines","13.702394, 123.265277",1,"camarines sur","bicol region","storm","Asia"
17810,"Philippines","13.583760, 124.230663",1,"catanduanes","bicol region","storm","Asia"
17811,"Philippines","12.985127, 124.009303",1,"sorsogon","bicol region","storm","Asia"
17812,"Philippines","15.761532, 121.560195",1,"aurora","central luzon","storm","Asia"
